"PATNO","EVENT_ID","cjv","cnr","efc","fber","rpve_csf","rpve_gm","rpve_wm","fwhm_avg","fwhm_x","fwhm_y","fwhm_z","summary_bg_k","summary_bg_mad","summary_bg_mean","summary_bg_median","summary_bg_n","summary_bg_p05","summary_bg_p95","summary_bg_stdv","summary_csf_k","summary_csf_mad","summary_csf_mean","summary_csf_median","summary_csf_n","summary_csf_p05","summary_csf_p95","summary_csf_stdv","summary_gm_k","summary_gm_mad","summary_gm_mean","summary_gm_median","summary_gm_n","summary_gm_p05","summary_gm_p95","summary_gm_stdv","summary_wm_k","summary_wm_mad","summary_wm_mean","summary_wm_median","summary_wm_n","summary_wm_p05","summary_wm_p95","summary_wm_stdv","icvs_csf","icvs_gm","icvs_wm","inu_med","inu_range","snr_csf","snr_gm","snr_total","snr_wm","snrd_csf","snrd_gm","snrd_total","snrd_wm"
"3083","BL","0.562048","1.53102","0.719281","-1","7.59687","7.49296","7.60091","3.60426","3.55851","3.82776","3.4265","2691.23","0","0.561951","0","2819340","0","0","17.4636","-1.01402","170.528","278.439","255.132","393426","19.3106","616.776","193.977","0.239681","104.758","609.172","607.204","542878","288.718","952.305","186.364","-0.364828","85.0694","916.236","944.945","508947","678.692","1061.78","116.737","0.27222","0.375629","0.352151","0.632665","0.0859292","1.31527","3.25816","4.22269","8.09463","9.57115","22.779","22.5998","35.4492"
"3086","BL","0.590523","1.50553","0.728143","-1","6.56673","6.44831","6.53363","3.73062","3.69232","3.95721","3.54234","4651.27","0","0.549366","0","2478820","0","0","10.2924","-0.779987","172.85","238.169","193.625","454422","14.0823","589.587","190.479","0.961478","100.162","616.005","606.983","632149","335.829","945.174","172.932","0.302369","94.0216","900.362","935.816","587377","636.344","1064.06","133.021","0.271467","0.37764","0.350893","0.722651","0.121819","1.01651","3.50994","3.85385","7.03509","12.3247","38.6361","36.8427","59.5672"
"3088","BL","0.579148","1.82023","0.759168","60.8184","7.20139","7.13258","7.26066","3.54229","3.59531","3.68495","3.34662","1636.11","0","0.0999985","0","3380970","0","0","1.6206","-0.738515","144.866","378.781","383.063","409042","55.5736","694.581","197.746","-0.546418","117.561","639.138","632.613","570182","380.234","929.693","161.638","-0.35481","74.7483","953.911","964.67","539512","795.592","1075.02","84.5564","0.26933","0.375432","0.355238","0.572129","0.113328","1.93714","3.91376","5.75316","11.4086","154.855","255.738","266.856","389.974"
"3089","BL","0.572758","1.5907","0.747577","-1","7.50296","7.3985","7.49536","3.61575","3.53149","3.91622","3.39954","2491.8","0","0.0759341","0","3422240","0","0","1.31967","-1.00125","162.029","245.552","218.346","412689","12.5225","574.262","179.586","-0.21494","103.143","586.531","586.81","550036","289.408","909.383","173.909","-0.437867","97.0298","899.24","936.3","502593","632.068","1064.91","134.26","0.281638","0.37537","0.342992","0.650211","0.0923148","1.21583","3.37423","3.8546","6.97375","108.395","291.314","288.175","464.815"
"3101","BL","0.805032","1.07245","0.593538","574.736","6.76144","6.61336","6.72096","3.21309","3.28172","3.32348","3.03407","14.6068","14.2881","20.1589","9.63717","3174080","0","79.7743","31.6255","-0.622309","163.092","408.518","399.325","423255","94.889","750.793","208.258","9.61459","95.0707","722.202","714.18","576199","423.459","1030.39","183.145","0.0219649","96.5972","940.874","952.267","571792","724.641","1123.55","121.423","0.269376","0.366715","0.36391","0.847738","0.436347","1.91745","3.89953","4.55318","7.84257","18.3098","32.7465","31.5732","43.6633"
"3102","BL","0.692735","1.31991","0.57019","9278.19","6.66295","6.53979","6.63777","3.59773","3.59063","3.8153","3.38725","351.053","6.54589","13.5073","4.41513","3980190","0","48.2077","38.0489","-0.838684","169.62","338.221","311.846","427241","49.6702","680.648","201.471","0.887679","97.8201","673.358","665.83","592114","396.231","970.032","167.296","-0.124314","88.0422","916.491","934.132","578387","710.119","1067.58","109.014","0.267403","0.370594","0.362003","0.742273","0.312003","1.54785","3.97995","4.69891","8.56894","31.2107","66.6387","63.7803","93.4913"
"3104","BL","0.836967","1.00202","0.55643","7863.54","6.95118","6.79577","6.90535","3.47357","3.51003","3.65264","3.25804","1019.63","7.80449","11.7171","5.26405","3325840","0","46.3606","25.6841","-0.566162","159.604","316.809","278.44","409066","52.3942","669.766","196.434","3.3035","94.5211","649.606","658.499","553707","237.098","1005.59","215.164","-0.591854","120.901","898.773","915.883","566646","658.437","1100.68","137.93","0.267465","0.362037","0.370498","0.833334","0.388628","1.41748","3.06044","3.70603","6.64018","23.3733","55.2767","51.8441","76.8824"
"3105","BL","0.87871","0.904719","0.561566","8580.32","6.58177","6.41086","6.52291","3.41737","3.45016","3.60036","3.20158","779.439","7.91324","11.551","5.3374","3836780","0","45.2726","26.1284","-0.750819","175.74","348.383","318.242","425663","63.8264","701.137","204.946","4.08361","93.9697","677.284","682.171","587784","237.864","1036.69","225.368","-0.507156","116.579","904.27","921.782","598745","662.219","1103.09","136.639","0.264027","0.364587","0.371386","0.834951","0.370851","1.55281","3.02692","3.77528","6.74612","26.3473","56.4768","53.0461","76.3142"
"3106","BL","0.834027","1.0646","0.53324","1804.39","7.28595","7.1377","7.24016","3.60869","3.6741","3.76443","3.38755","102.709","10.252","16.2023","6.91487","3886400","0","62.312","26.6373","-0.695636","149.262","375.684","363.363","390881","94.347","690.393","184.815","1.62069","96.728","697.735","693.284","532486","393.913","1000.43","181.097","-0.0813855","94.469","914.834","922.53","538729","715.514","1089.85","113.417","0.267343","0.364194","0.368463","0.84193","0.399273","1.96609","3.82824","4.64277","8.13398","23.2201","44.3031","42.1586","58.9527"
"3107","BL","0.707713","1.27172","0.553862","14275.6","6.28675","6.15709","6.25462","3.63159","3.64958","3.79459","3.45059","807.798","6.08496","9.42371","4.10424","3805110","0","35.0245","25.7219","-0.791579","158.545","310.52","275.11","459613","56.5781","646.632","187.643","0.332826","98.5913","655.507","653.229","622845","336.195","971.094","180.64","-0.558204","96.874","908.137","929.422","609998","685.837","1068.76","117.792","0.271566","0.368012","0.360422","0.684167","0.281446","1.46614","3.61618","4.32423","7.89037","29.6197","70.3298","66.6719","100.066"
"3108","BL","0.602935","1.63742","0.474551","10357.5","7.91417","7.81671","7.91978","3.58169","3.64248","3.73612","3.36647","5.73762","6.54176","8.54023","4.41235","4288910","0","31.3571","11.415","-0.718099","152.205","398.229","390.434","362454","96.3363","709.712","196.808","-0.482867","88.0521","672.551","664.529","511677","463.561","919.916","131.637","-0.377009","75.6663","917.825","936.065","473003","720.036","1053.4","100.208","0.269056","0.379826","0.351118","0.647394","0.272646","1.98383","5.04819","5.45776","9.34124","39.1007","66.5505","66.4651","93.744"
"3111","BL","0.784858","0.976408","0.588756","2255.24","6.73396","6.58157","6.69856","3.41264","3.47689","3.53806","3.22298","350.053","9.13521","17.3114","6.16161","4187430","0","55.1662","69.6951","-0.697329","169.883","365.68","340.51","413849","75.9571","716.188","204.894","4.49921","93.5424","678.883","683.434","573288","265.309","1036.88","220.376","-0.459155","108.608","924.972","940.996","588448","696.946","1111.14","127.122","0.262664","0.363857","0.373479","0.814982","0.38266","1.66188","3.10122","4.05514","7.40233","24.4198","49.0128","46.9722","67.484"
"3112","BL","0.705943","1.38859","0.505442","7286.06","8.29651","8.17924","8.26979","3.73103","3.76083","3.87805","3.55421","1974.7","7.11688","10.2607","4.80026","4056750","0","37.3715","22.1848","-0.903031","155.727","328.795","309.034","351395","68.4783","642.72","179.5","0.18989","100.883","665.672","659.615","476886","406.314","947.062","158.579","-0.377187","86.5686","910.816","925.148","460427","715.049","1059.91","104.534","0.272672","0.37005","0.357278","0.717014","0.297583","1.72163","4.15953","4.91047","8.85025","28.4478","60.7202","58.1105","85.1635"
"3113","BL","0.619814","1.47839","0.501022","11574.6","7.471","7.36163","7.45122","3.86757","3.95907","4.05991","3.58372","6.19857","5.97815","7.60217","4.0322","3555060","0","29.7444","11.1333","-0.821462","166.856","317.558","280.846","392741","66.3932","654.819","189.686","-0.324157","98.1891","670.285","661.972","528526","402.364","967.038","163.222","-0.386344","78.1254","927.615","946.435","508233","726.68","1063.89","101.282","0.27474","0.369728","0.355532","0.676833","0.271196","1.48058","4.05564","4.96027","9.34457","30.7774","72.5444","69.0134","103.718"
"3114","BL","0.858784","1.05187","0.506054","6455","8.02455","7.86554","7.94718","3.50116","3.60568","3.59372","3.30408","466.583","9.09775","12.9964","6.13634","4076750","0","48.8164","22.3205","-0.74771","155.221","334.795","305.377","361131","82.5491","663.479","181.884","1.12081","84.6243","686.927","682.402","486519","421.247","958.948","158.792","-0.28909","94.6369","878.564","891.14","485221","673.352","1053.36","116.907","0.270942","0.365016","0.364042","0.819725","0.404057","1.67897","4.29745","4.53301","7.62262","21.9905","49.1403","45.1008","64.1717"
"3115","BL","0.721591","1.30934","0.528687","10539.6","6.48345","6.35618","6.44926","3.63685","3.68575","3.82155","3.40324","636.085","7.50956","10.0505","5.06512","4843180","0","35.7315","27.4263","-0.760963","174.866","346.819","315.519","437963","67.3971","691.958","202.541","0.276025","97.6754","686.844","677.383","609850","429.571","973.399","160.823","-0.223489","89.3485","921.242","936.565","594569","711.426","1082.08","112.106","0.266663","0.37132","0.362016","0.763152","0.353477","1.55781","4.21198","4.70802","8.35427","27.526","59.0951","56.1091","81.7062"
"3116","BL","0.788496","1.07296","0.57218","1940.07","6.99946","6.85534","6.96151","3.5063","3.49829","3.73287","3.28774","630.748","8.66179","13.5689","5.84229","3379090","0","49.7376","27.8234","-0.696133","144.425","265.021","233.973","414230","40.3024","575.637","166.395","4.79928","104.451","610.938","622.282","549362","184.454","982.098","225.057","-0.548433","117.652","885.913","903.962","557482","650.4","1077.17","132.271","0.272327","0.361168","0.366505","0.861688","0.394966","1.40612","2.765","3.66843","6.83416","17.6966","47.0664","44.3781","68.3713"
"3118","BL","0.8626","0.963487","0.538411","4971.87","7.04115","6.87606","6.97981","3.31533","3.3919","3.42399","3.13011","414.592","12.4024","16.0089","8.36531","4843030","0","62.2224","31.207","-0.580713","164.684","353.974","317.839","404691","86.7578","708.249","199.552","6.64835","88.6071","692.253","694.537","551718","324.134","1027.12","201.417","-0.260867","115.522","913.978","931.18","554750","677.03","1113.92","137.049","0.267802","0.365096","0.367102","0.855644","0.443497","1.59276","3.44825","3.94517","6.7945","16.7893","36.6877","34.2216","49.1879"
"3119","BL","0.830102","1.08771","0.562978","2820.05","6.45623","6.30241","6.39169","3.42459","3.51488","3.54748","3.21141","555.034","8.02142","13.3433","5.41036","3590720","0","48.1647","29.9817","-0.756366","153.882","310.095","277.11","444319","58.4257","642.403","183.122","0.767331","93.3988","663.911","660.997","605856","360.815","965.843","175.644","-0.371745","104.186","882.849","899.022","600392","657.701","1069.04","127.033","0.269192","0.367059","0.363749","0.808159","0.414277","1.51325","3.76328","4.11786","7.07706","22.6325","53.9859","50.0149","73.4262"
"3120","BL","0.671745","1.50124","0.536325","651.308","7.72163","7.61813","7.71448","3.46607","3.54501","3.59724","3.25596","15.5117","10.4504","15.0853","7.04872","3401450","0","61.9333","24.4975","-0.947654","162.2","353.494","340.578","376193","69.6795","679.504","193.717","-0.416721","101.62","673.833","667.095","513997","434.451","944.051","149.461","-0.082943","82.6238","928.68","941.371","491943","737.435","1076.32","102.179","0.272183","0.371887","0.35593","0.772542","0.31998","1.75812","4.46335","5.14481","9.21295","21.3508","41.8201","40.7284","59.0144"
"3122","BL","0.843159","0.943838","0.566916","1641.1","7.08482","6.92534","7.03397","3.31318","3.45479","3.3672","3.11755","390.75","12.6874","20.3202","8.55751","4555540","0","68.4204","52.2034","-0.6624","154.657","390.988","364.883","386014","105.582","733.687","199.292","13.1622","88.4592","706.578","707.064","546953","347.134","1034.39","201.283","-0.214856","104.083","924.662","935.423","567587","708.609","1112.28","123.686","0.257248","0.364501","0.378252","0.846859","0.385888","1.83089","3.51278","4.30218","7.56288","18.8414","36.5106","34.5514","48.3023"
"3123","BL","0.821156","0.964778","0.581162","821.527","6.25167","6.0901","6.19791","3.25456","3.3359","3.35014","3.07763","348.158","12.4634","20.1709","8.40642","3914000","0","70.8079","48.3241","-0.731223","163.522","361.078","328.618","450129","95.4613","707.513","194.947","4.68795","89.7603","698.226","702.663","617349","298.953","1046.32","213.172","-0.37482","112.65","931.893","949.157","630414","698.622","1124.68","132.285","0.26511","0.363598","0.371292","0.837496","0.380406","1.68567","3.29623","4.05234","7.17511","17.2738","36.9355","34.7005","49.8924"
"3124","BL","0.784848","1.10192","0.618125","551.507","6.48929","6.35195","6.45681","3.11328","3.22503","3.18147","2.93334","258.768","12.9036","25.4708","8.70333","3387100","0","89.3194","74.0997","-0.638269","155.616","409.205","405.447","426419","84.4263","744.636","208.471","4.49747","95.5578","715.996","706.614","604399","449.124","1001.52","167.25","0.150078","89.3141","934.202","942.165","605968","738.178","1103.48","110.598","0.260522","0.36926","0.370218","0.837447","0.401529","1.94486","4.22489","4.89619","8.51881","20.5852","35.876","34.7655","47.8353"
"3125","BL","0.753917","1.13074","0.585056","718.411","6.50058","6.35963","6.46934","3.23919","3.3132","3.35793","3.04644","113.394","14.8565","20.7595","10.0206","3599660","0","73.9509","30.0308","-0.759725","170.493","378.85","361.966","445546","89.3537","713.035","200.274","1.94318","94.2643","692.981","687.087","595546","372.074","1011.95","188.211","-0.149073","97.6378","927.058","941.627","592316","709.404","1102.26","119.787","0.272771","0.364603","0.362626","0.82256","0.379461","1.80735","3.65062","4.4396","7.86082","15.9618","30.2989","29.2614","41.5235"
"3126","BL","0.956447","0.849867","0.608105","1058.25","6.42975","6.25574","6.3539","3.20909","3.29031","3.30576","3.03121","206.187","12.6841","22.7572","8.55529","3802030","0","86.4407","38.6707","-0.699273","158.431","341.029","306.295","436919","74.9798","694.431","193.713","14.5488","93.8742","708.626","711.743","599234","309.887","1058.19","218.049","-0.372703","116.251","921.449","931.437","618098","694.27","1124.58","133.354","0.264119","0.362239","0.373642","0.889156","0.415955","1.58118","3.26415","3.94334","6.98469","15.8202","36.7617","33.5636","48.1089"
"3127","BL","0.652936","1.49287","0.55451","683.122","6.72487","6.61892","6.72691","3.50782","3.60069","3.63008","3.29269","14.2368","0","15.1462","0","3280850","0","60.4631","24.7985","-0.745152","156.993","380.954","375.215","433301","75.4589","700.204","199.932","-0.40546","96.8165","667.274","658.336","588886","430.08","939.577","148.847","-0.0587956","83.8918","919.8","935.098","558168","715.28","1072.38","107.697","0.274179","0.372629","0.353192","0.775891","0.372641","1.87671","4.42289","4.99409","8.68267","9.91256","17.3921","17.3361","24.7037"
"3128","BL","0.802241","1.15603","0.5346","855.889","7.65897","7.51279","7.60486","3.45651","3.52991","3.57579","3.26383","161.149","11.9147","14.7677","8.03634","3867900","0","52.5662","21.5961","-0.801981","163.237","359.817","342.03","383431","80.7904","687.282","191.918","0.595849","88.5256","681.793","676.062","511735","429.42","951.627","153.924","-0.153756","91.0582","884.133","899.915","498281","676.877","1051.4","115.486","0.275167","0.367244","0.357589","0.801726","0.388056","1.78216","4.39216","4.65558","7.79241","18.8067","37.1737","35.1542","49.4823"
